,id,bigrams
349,2051505,"[('walking', 'distance'), ('red', 'line'), ('within', 'walking')]"
350,2054909,"[('walking', 'distance'), ('laid', 'back'), ('living', 'room')]"
351,2062638,"[('wicker', 'park'), ('walking', 'distance'), ('make', 'sure')]"
352,2066883,"[('navy', 'pier'), ('N.', 'Field'), ('walking', 'distance')]"
353,2075284,"[('public', 'transportation'), ('train', 'station'), ('felt', 'safe')]"
354,2075573,"[('last', 'minute'), ('light', 'sleeper'), ('easily', 'accessible')]"
355,2087914,"[('walking', 'distance'), ('20', 'minutes'), ('highly', 'recommend')]"
356,2093894,"[('Art', 'Institute'), ('walking', 'distance'), ('``', ""L''"")]"
357,2103986,"[('walking', 'distance'), ('Lincoln', 'Park'), ('come', 'back')]"
358,2115777,"[('bit', 'of'), ('The', 'place'), ('we', 'were')]"
359,2117557,"[('public', 'transportation'), ('blue', 'line'), ('arrival', 'This')]"
360,2117558,"[('automated', 'posting'), ('Blue', 'Line'), ('public', 'transportation')]"
361,2134693,"[('Blue', 'Line'), ('’', 's'), ('small', 'details')]"
362,2140051,"[('’', 's'), ('’', 't'), ('make', 'sure')]"
363,2163634,"[('grocery', 'stores'), ('walking', 'distance'), ('looking', 'forward')]"
364,2176509,"[('walking', 'distance'), ('Nautical', 'Loft'), ('Wicker', 'Park')]"
365,2178033,"[('living', 'room'), ('go', 'back'), ('walking', 'distance')]"
366,2181000,"[('useful', 'information'), ('go', 'above'), ('public', 'transportation')]"
367,2188939,"[('public', 'transportation'), ('feel', 'welcome'), ('highly', 'recommend')]"
368,2189522,"[('Air', 'BnB'), ('Pink', 'Line'), ('walking', 'distance')]"
369,2198953,"[('walking', 'distance'), ('two', 'couples'), ('make', 'sure')]"
370,2204244,"[('ear', 'plugs'), ('record', 'collection'), ('Blue', 'Line')]"
371,2210441,[]
372,2212823,"[('blue', 'line'), ('come', 'back'), ('walking', 'distance')]"
373,2227179,"[('Ukrainian', 'Village'), ('Wicker', 'Park'), ('walking', 'distance')]"
374,2238443,"[('automated', 'posting'), ('before', 'arrival'), ('an', 'automated')]"
375,2268034,"[('automated', 'posting'), ('walking', 'distance'), ('arrival', 'This')]"
376,2268203,"[('highly', 'recommend'), (""couldn't"", 'have'), ('as', 'described')]"
377,2269742,"[('an', 'amazing'), ('on', 'how'), ('a', 'really')]"
378,2292057,"[('Cubs', 'game'), ('month', 'old'), ('walking', 'distance')]"
379,2292298,"[('Garfield', 'Park'), ('Green', 'Line'), ('year', 'old')]"
380,2298310,"[('Hyde', 'Park'), ('one', 'of'), ('offered', 'to')]"
381,2305194,"[('great', 'experience'), ('It', 'was'), ('a', 'lot')]"
382,2305230,"[('Wrigley', 'Hostel'), ('very', 'clean'), ('I', 'am')]"
383,2305280,"[('Highly', 'recommended'), ('walking', 'distance'), ('pool', 'table')]"
384,2320027,"[('Carriage', 'House'), ('blue', 'line'), ('later', 'than')]"
385,2320101,"[('I', 'will'), ('Everyone', 'was'), ('staff', 'was')]"
386,2364469,"[('absolutely', 'perfect'), ('be', 'beat'), ('highly', 'recommend')]"
387,2396340,"[('natural', 'light'), ('Wicker', 'Park'), ('went', 'above')]"
388,2429295,"[('Cook', 'County'), ('say', 'that'), ('other', 'guests')]"
389,2453598,[]
390,2458029,"[('very', 'flexible'), ('I', 'had'), ('to', 'stay')]"
391,2459132,"[('Jefferson', 'Park'), ('Blue', 'Line'), ('blue', 'line')]"
392,2465222,"[('the', 'room'), ('Karen', 'was'), ('clean', 'and')]"
393,2473938,"[('public', 'transportation'), ('pink', 'line'), ('make', 'sure')]"
394,2479036,"[('Lincoln', 'Park'), ('URL', 'HIDDEN'), ('pool', 'table')]"
395,2479175,"[('Brown', 'Line'), ('anyone', 'looking'), ('if', ""you're"")]"
396,2484244,"[('in', 'the')]"
397,2496594,"[('the', 'city'), ('of', 'the'), ('a', 'great')]"
398,2499596,"[('tree', 'lined'), ('Wicker', 'Park'), ('Blue', 'Line')]"
399,2503128,"[('Navy', 'Pier'), ('fully', 'stocked'), ('My', 'friends')]"
400,2512850,"[('traffic', 'noise'), ('red', 'line'), ('Highly', 'recommended')]"
401,2515100,"[('Be', 'sure'), ('Blue', 'Line'), ('Wicker', 'Park')]"
402,2515629,"[('2', 'blocks'), ('green', 'line'), ('gave', 'us')]"
403,2519442,"[('Hyde', 'Park'), ('Thank', 'you'), ('art', 'collection')]"
404,2543231,"[('Highly', 'recommended'), ('blocks', 'away'), ('B', 'B')]"
405,2564678,[]
406,2570620,"[('curling', 'iron'), ('top', 'notch'), ('guide', 'books')]"
407,2573888,"[('brown', 'line'), ('you', 'need'), ('as', 'described')]"
408,2576971,"[('brown', 'line'), ('here', 'again'), ('stay', 'here')]"
409,2585378,"[(""Ryan's"", 'place')]"
410,2601313,"[('Navy', 'Pier'), ('Gold', 'Coast'), ('Magnificent', 'Mile')]"
411,2604345,"[('There', 'are'), ('I', 'stayed'), ('The', 'room')]"
412,2604454,"[('Lake', 'Michigan'), ('best', 'part'), ('walking', 'distance')]"
413,2611538,"[('RaeGina', 'is'), ('in', 'a')]"
414,2612989,"[('highly', 'recommend'), ('We', 'found'), ('away', 'from')]"
415,2613270,"[('public', 'transportation'), ('brown', 'line'), ('would', 'have')]"
416,2620895,"[('Amy', 'was'), ('in', 'the'), ('and', 'the')]"
417,2642792,"[('Hide', 'Out'), ('pink', 'line'), ('come', 'back')]"
418,2658124,"[('Ukrainian', 'Village'), ('SENSITIVE', 'CONTENTS'), ('CONTENTS', 'HIDDEN')]"
419,2658946,"[('body', 'wash'), ('Family', 'Friendly'), ('Second', 'City')]"
420,2659670,"[('red', 'line'), ('Green', 'Mill'), ('Highly', 'recommended')]"
421,2661400,"[('our', 'stay'), ('’', 's'), ('floor', 'you')]"
422,2661465,"[('Highly', 'recommended'), ('our', 'family'), ('Great', 'location')]"
423,2666755,[]
424,2670087,"[('Professor', 'Charles'), ('train', 'station'), ('15', 'minutes')]"
425,2670669,"[('dog', 'Lula'), ('his', 'wife'), ('Blue', 'Line')]"
426,2671680,"[('’', 's'), ('Edgewater', 'Magnolia'), ('will', 'definitely')]"
427,2682830,"[('Highly', 'recommended'), ('art', 'district'), ('even', 'though')]"
428,2688739,"[('me', 'feel'), ('great', 'host'), ('is', 'an')]"
429,2708200,[]
430,2730613,"[(""we've"", 'ever'), ('only', 'wish'), ('breakfast', 'items')]"
431,2731202,"[('last', 'day'), ('more', 'than'), ('went', 'out')]"
432,2747721,"[('at', 'one'), ('everything', 'we'), ('we', 'needed')]"
433,2764548,"[('walking', 'distance'), ('first', 'Airbnb'), ('Rogers', 'Park')]"
434,2778030,"[('convention', 'center'), ('last', 'minute'), ('subway', 'station')]"
435,2782345,"[('living', 'room'), ('walking', 'distance'), ('within', 'walking')]"
436,2802913,"[('toilet', 'paper'), ('you', 'can'), ('very', 'nice')]"
437,2803400,"[('Her', 'place'), ('close', 'to'), ('Marisa', 'is')]"
438,2811224,"[('walking', 'distance'), ('honestly', ""couldn't""), ('highly', 'recommend')]"
439,2817608,"[('The', 'neighborhood'), ('had', 'a'), ('neighborhood', 'was')]"
440,2819982,"[('convention', 'center'), ('The', 'apartment'), ('was', 'very')]"
441,2824585,"[('very', 'nice'), ('Ed', 'is'), ('I', 'would')]"
442,2837146,"[('Brown', 'Line'), ('anyone', 'wanting'), ('Wrigley', 'Field')]"
443,2844042,"[('Dark', 'Matter'), ('West', 'Town'), ('Wicker', 'Park')]"
444,2874467,"[('air', 'mattress'), ('public', 'transportation'), ('listing', 'description')]"
445,2874486,"[(""Erin's"", 'place'), ('place', 'is'), ('it', 'was')]"
446,2879976,"[('public', 'transportation'), ('Logan', 'Square'), ('--', 'check')]"
447,2898588,"[('blue', 'line'), ('walking', 'distance'), ('Logan', 'Square')]"
448,2903204,"[('Lincoln', 'Park'), ('ceiling', 'fans'), ('definitely', 'recommend')]"
449,2907112,"[('walking', 'distance'), ('My', 'husband'), ('centrally', 'located')]"
450,2907500,"[('orange', 'line'), ('public', 'transportation'), ('parking', 'spot')]"
451,2930499,"[('Great', 'location'), ('in', 'Chicago'), ('some', 'of')]"
452,2934604,"[('bottled', 'water'), ('Highly', 'recommended'), ('wicker', 'park')]"
453,2947993,"[('last', 'minute'), ('highly', 'recommend'), ('make', 'sure')]"
454,2954956,"[('automated', 'posting'), ('an', 'automated'), ('arrival', 'This')]"
455,2979322,[]
456,2989466,[]
457,2997966,"[('in', 'Chicago'), ('a', 'great'), ('place', 'was')]"
458,2998869,"[('Shedd', 'Aquarium'), ('taken', 'care'), ('public', 'transportation')]"
459,3006853,"[('walking', 'distance'), ('public', 'transportation'), ('Lincoln', 'Square')]"
460,3010785,"[('Wicker', 'Park'), ('automated', 'posting'), ('pool', 'table')]"
461,3016830,"[('walking', 'distance'), ('taken', 'care'), ('last', 'minute')]"
462,3030917,"[('automated', 'posting'), ('Jefferson', 'Park'), ('conveniently', 'located')]"
463,3031898,"[('13th', 'floor'), ('look', 'forward'), ('’', 's')]"
464,3040542,[]
465,3042297,"[('Blue', 'Line'), ('10', 'minute'), ('while', 'visiting')]"
466,3052275,"[('Old', 'Town'), ('few', 'blocks'), ('walking', 'distance')]"
467,3053081,"[('look', 'forward'), ('Blue', 'Line'), ('My', 'wife')]"
468,3061036,"[('grocery', 'stores'), ('South', 'Loop'), ('ear', 'plugs')]"
469,3068787,"[('Thank', 'you'), ('feel', 'welcome'), ('come', 'back')]"
470,3073477,"[('a', 'great'), ('to', 'the')]"
471,3083343,"[('walking', 'distance'), ('living', 'room'), ('Wicker', 'Park')]"
472,3088192,"[('pack', 'n'), ('n', 'play'), (""I've"", 'ever')]"
473,3090312,"[('At', 'Home'), ('Home', 'Inn'), ('Lincoln', 'park')]"
474,3091905,"[('Blue', 'Line'), ('walking', 'distance'), ('blue', 'line')]"
475,3094937,"[('more', 'than'), ('here', 'again'), ('definitely', 'stay')]"
476,3105733,"[('blue', 'line'), ('great', 'host'), ('his', 'place')]"
477,3111197,"[('red', 'line'), ('’', 's'), ('15', 'min')]"
478,3125185,"[('coffee', 'shop'), ('last', 'minute'), ('red', 'line')]"
479,3129463,"[('Blue', 'Line'), ('walking', 'distance'), ('back', 'porch')]"
480,3138825,"[('URL', 'HIDDEN'), ('trouble', 'finding'), ('public', 'transport')]"
481,3139109,"[('at', ""Ellen's""), ('Brown', 'Line'), ('Brown', 'line')]"
482,3143254,"[('McCormick', 'Place'), ('Air', 'BnB'), ('didn', '’')]"
483,3172794,"[('sound', 'system'), ('time', ""we've""), ('needed', 'anything')]"
484,3174881,"[('3rd', 'floor'), ('walking', 'distance'), ('within', 'walking')]"
485,3177497,"[('RaeGina', 'was'), ('was', 'very'), ('in', 'the')]"
486,3180755,"[('Whole', 'Foods'), ('Red', 'Line'), ('red', 'line')]"
487,3187111,"[('Lincoln', 'Park'), ('Air', 'B'), ('Mag', 'Mile')]"
488,3206029,"[('Highly', 'recommended'), ('minute', 'walk'), ('Lincoln', 'Park')]"
489,3206676,"[('public', 'transit'), ('walking', 'distance'), ('laid', 'out')]"
490,3217145,"[('automated', 'posting'), ('Wrigley', 'Field'), (""I've"", 'ever')]"
491,3241929,"[('automated', 'posting'), ('natural', 'light'), ('wicker', 'park')]"
492,3264847,"[('Wicker', 'Park'), ('who', 'wants'), ('blue', 'line')]"
493,3267902,"[('10', 'minutes'), ('Red', 'Line'), ('’', 's')]"
494,3289695,[]
495,3290859,"[('At', 'Home'), ('walking', 'distance'), ('public', 'transportation')]"
496,3292054,"[('en', 'suite'), ('public', 'transportation'), ('look', 'forward')]"
497,3293564,"[('Onyx', 'Room'), ('be', 'back'), ('everything', 'about')]"
498,3298786,"[('blue', 'line'), ('My', 'friend'), ('Thank', 'you')]"
499,3300206,"[('stay', 'here'), ('perfect', 'for'), ('was', 'perfect')]"
500,3302759,"[('grocery', 'store'), ('walking', 'distance'), ('welcome', 'basket')]"
501,3308694,"[('pool', 'table'), ('rec', 'room'), ('The', 'apartment')]"
502,3310126,"[('Blue', 'Line'), ('public', 'transportation'), ('Irving', 'Park')]"
503,3317508,"[('The', 'host'), ('clean', 'and'), ('a', 'great')]"
504,3318359,"[('public', 'transportation'), ('did', 'not'), ('Hyde', 'Park')]"
505,3319109,"[('public', 'transportation'), ('53rd', 'Street'), ('few', 'blocks')]"
506,3325262,"[('Lincoln', 'Square'), ('recommend', 'this'), ('made', 'sure')]"
507,3329088,"[('United', 'Center'), ('green', 'line'), ('definitely', 'recommend')]"
508,3329925,"[('grocery', 'store'), ('small', 'grocery'), ('19th', 'floor')]"
509,3345223,"[('several', 'times'), ('Landmark', 'Tree'), ('Tree', 'House')]"
510,3351169,"[('air', 'mattress'), ('public', 'transportation'), ('walking', 'distance')]"
511,3358803,"[('in', 'Chicago'), ('was', 'perfect'), ('in', 'the')]"
512,3364289,"[('’', 's'), ('red', 'line'), ('made', 'us')]"
513,3376665,"[('beautifully', 'decorated'), ('We', 'had'), (""Janet's"", 'place')]"
514,3385966,"[('tree', 'lined'), ('third', 'floor'), ('living', 'room')]"
515,3389545,"[('Wicker', 'Park'), ('best', 'airbnb'), ('blue', 'line')]"
516,3410667,"[('The', 'location'), ('location', 'is'), ('of', 'the')]"
517,3411845,"[('wicker', 'park'), ('walking', 'distance'), ('conveniently', 'located')]"
518,3413977,"[('Old', 'Town'), ('walking', 'distance'), ('I', 'would')]"
519,3430491,"[('Red', 'Line'), ('’', 's'), ('easily', 'accessible')]"
520,3432778,"[('walking', 'distance'), ('an', 'excellent'), ('within', 'walking')]"
521,3432979,"[('I', 'would'), ('would', 'definitely'), ('we', 'had')]"
522,3433018,"[('automated', 'posting'), ('days', 'before'), ('walking', 'distance')]"
523,3434136,"[('Highly', 'recommended'), ('set', 'up'), ('public', 'transportation')]"
524,3468181,"[('mini', 'fridge'), ('walking', 'distance'), ('brown', 'line')]"
525,3479649,"[('stay', 'here'), ('private', 'bathroom'), (""Tim's"", 'place')]"
526,3479896,"[('red', 'line'), ('2', 'train'), ('easy', 'going')]"
527,3485081,"[('air', 'mattress'), ('walking', 'distance'), ('blue', 'line')]"
528,3497096,"[('New', 'Orleans'), ('extra', 'guest'), ('if', 'you')]"
529,3517984,"[('3rd', 'floor'), ('Even', 'though'), ('walking', 'distance')]"
530,3521727,"[('Wrigley', 'Field'), ('we', 'needed'), ('walk', 'to')]"
531,3532148,"[('walking', 'distance'), ('at', ""Joe's""), ('highly', 'recommend')]"
532,3534562,"[('Christmas', 'tree'), ('grocery', 'store'), ('whole', 'foods')]"
533,3554277,"[('stay', 'here'), ('The', 'apartment'), ('had', 'a')]"
534,3554585,[]
535,3563297,"[('blue', 'line'), ('every', 'morning'), ('Wicker', 'Park')]"
536,3571862,"[('was', 'very'), ('in', 'the'), ('Paul', 'was')]"
537,3581087,"[('walking', 'distance'), ('feel', 'right'), ('have', 'ever')]"
538,3585870,"[('nicely', 'decorated'), ('public', 'transportation'), ('If', ""you're"")]"
539,3590692,"[('red', 'line'), ('walking', 'distance'), ('within', 'walking')]"
540,3594191,[]
541,3599882,"[('blocks', 'away'), ('trundle', 'bed'), ('Roscoe', 'Village')]"
542,3604749,"[('was', 'a'), ('to', 'the')]"
543,3610971,"[('At', 'Home'), ('Home', 'Inn'), ('Lincoln', 'Park')]"
544,3614008,"[('dog', 'Wes'), ('with', 'them'), ('staying', 'with')]"
545,3616975,"[('Blue', 'Line'), ('toddlers', 'fully'), ('Also', 'Avondale')]"
546,3627357,"[('responded', 'quickly'), ('minute', 'walk'), ('any', 'questions')]"
547,3629096,"[('walking', 'distance'), ('Michigan', 'Ave'), ('Michigan', 'Avenue')]"
548,3634631,"[('red', 'line'), ('min', 'walk'), ('her', 'partner')]"
549,3637384,"[('his', 'place'), ('a', 'great'), ('The', 'place')]"
550,3638346,"[('red', 'line'), ('Lake', 'Michigan'), ('Red', 'Line')]"
551,3638744,"[('staying', 'at'), ('a', 'great'), ('the', 'city')]"
552,3644021,"[('easily', 'accessible'), (""I've"", 'ever'), ('mini', 'fridge')]"
553,3644052,"[('highly', 'recommend'), ('Thank', 'you'), ('very', 'friendly')]"
554,3644415,"[('more', 'than'), ('walking', 'distance'), ('highly', 'recommend')]"
555,3651965,"[('Bloomingdale', 'Trail'), ('Blue', 'Line'), ('iPhone', 'charger')]"
556,3654414,"[('Apple', 'TV'), ('Blue', 'Line'), ('board', 'games')]"
557,3666299,"[('upon', 'arrival'), ('no', 'problems'), ('could', 'hear')]"
558,3666681,"[('definitely', 'stay'), ('Paul', 'was'), ('The', 'apartment')]"
559,3667996,"[('is', 'very'), ('a', 'great'), ('in', 'basement')]"
560,3667998,[]
561,3677577,"[('great', 'view'), ('The', 'location'), ('The', 'room')]"
562,3684028,"[('automated', 'posting'), ('look', 'forward'), ('public', 'transportation')]"
563,3689246,"[('our', 'visit'), ('everything', 'we'), ('we', 'were')]"
564,3696178,"[('an', 'amazing'), ('felt', 'like'), ('Her', 'place')]"
565,3705550,"[('good', 'size'), ('walking', 'distance'), ('Great', 'Utopia')]"
566,3712827,"[('grocery', 'store'), ('coffee', 'shop'), ('10', 'min')]"
567,3720111,[]
568,3728838,"[('I', 'would'), ('She', 'was'), ('Bebe', 'is')]"
569,3728937,"[('’', 's'), (""wasn't"", 'too'), ('easily', 'accessible')]"
570,3731110,"[('Gold', 'Coast'), ('last', 'minute'), ('make', 'sure')]"
571,3742513,"[('last', 'minute'), ('first', 'airbnb'), ('highly', 'recommend')]"
572,3746645,"[('``', ""L''""), ('grocery', 'store'), ('red', 'line')]"
573,3751630,"[('red', 'line'), ('public', 'transportation'), ('original', 'art')]"
574,3751869,"[('far', 'away'), ('pink', 'line'), ('away', 'from')]"
575,3759091,"[('Logan', 'Square'), ('brand', 'new'), ('fresh', 'fruit')]"
576,3760040,"[('automated', 'posting'), ('upon', 'arrival'), ('public', 'transportation')]"
577,3768078,"[('experience', 'Brian'), ('his', 'place'), ('the', 'city')]"
578,3775725,"[('two', 'people'), ('last', 'minute'), ('Blue', 'Line')]"
579,3782905,[]
580,3783099,"[('Thank', 'you'), ('first', 'time'), ('as', 'well')]"
581,3783533,"[('Navy', 'Pier'), ('squeaky', 'floors'), (""I've"", 'ever')]"
582,3787859,[]
583,3791581,"[('public', 'transportation'), ('Red', 'Line'), ('anyone', 'looking')]"
584,3798482,"[('Blue', 'Line'), ('walking', 'distance'), ('blue', 'line')]"
585,3800675,"[('couple', 'of'), ('had', 'a'), ('Carolyn', 'and')]"
586,3809530,"[('URL', 'HIDDEN'), ('public', 'transportation'), ('guide', 'books')]"
587,3811926,"[('Orange', 'Line'), ('easily', 'accessible'), ('conveniently', 'located')]"
588,3821374,"[('walking', 'distance'), ('busy', 'schedule'), ('public', 'transportation')]"
589,3826514,"[('blue', 'line'), ('Highly', 'recommended'), ('concierge', 'service')]"
590,3828422,"[('you', 'need'), ('a', 'few'), ('had', 'a')]"
591,3842224,"[('we', 'needed'), ('very', 'accommodating'), ('to', 'get')]"
592,3843454,"[('one', 'of'), ('with', 'them'), ('a', 'great')]"
593,3843678,"[('Art', 'Institute'), ('Wing', 'Cee'), ('Highly', 'recommended')]"
594,3857383,"[('highly', 'recommend'), ('at', ""Ryan's""), ('We', 'had')]"
595,3861696,"[('blue', 'line'), ('Thanks', 'again'), ('an', 'amazing')]"
596,3861771,"[('minute', 'walk'), ('walking', 'distance'), ('an', 'affordable')]"
597,3862040,"[('south', 'loop'), ('Printers', 'Row'), ('blue', 'line')]"
598,3867654,"[('Great', 'place'), ('easy', 'to')]"
599,3870522,"[('before', 'arrival'), ('There', 'are'), ('any', 'questions')]"
600,3880860,"[('come', 'back'), ('kind', 'enough'), ('if', 'you')]"
601,3895261,"[('highly', 'recommend'), ('a', 'great'), ('Very', 'nice')]"
602,3898336,"[('less', 'than'), ('bus', 'stop'), ('walking', 'distance')]"
603,3898355,"[('using', 'airbnb'), ('south', 'loop'), ('last', 'minute')]"
604,3906329,"[('The', 'listing'), ('very', 'flexible'), ('up', 'with')]"
605,3907071,"[('Hyde', 'Park'), ('Thank', 'you'), ('if', 'you')]"
606,3912315,"[('Ryan', 'were'), ('bit', 'of'), ('were', 'very')]"
607,3912360,"[('location', 'for'), ('a', 'great'), ('nice', 'and')]"
608,3932775,"[('right', 'at'), ('at', 'home'), ('so', 'much')]"
609,3944822,"[('light', 'sleeper'), ('via', 'email'), ('front', 'door')]"
610,3945142,"[('Marigold', 'Suite'), ('very', 'nice'), ('itself', 'is')]"
